date,comment,ratings,ko_text,nouns,y
2020-02-05,좋아요 편하궁,5,좋아요 편하궁,['하궁'],1
2020-02-05,유용해요,5,유용해요,['유용'],1
2020-02-05,너무좋아요♡,5,너무좋아요,[],1
2020-02-05,잘이용하고있어요 더많은 제품이생기면좋겠어요,5,잘이용하고있어요 더많은 제품이생기면좋겠어요,"['이용', '제품']",1
2020-02-05,주문은 택배사휴무랑상관없이 미리할수있으면좋겠어요,4,주문은 택배사휴무랑상관없이 미리할수있으면좋겠어요,"['주문', '택배', '택배사휴무', '휴무', '미리']",1
2020-02-05,"유명 맛집 음식을 집에서 간단히, 다양성이 좋아요!",5,유명 맛집 음식을 집에서 간단히 다양성이 좋아요,"['유명', '맛집', '음식', '다양성']",1
2020-02-05,신선해요,4,신선해요,['신선'],1
2020-02-05,항상잘이용하고있어요~,5,항상잘이용하고있어요,['이용'],1
2020-02-04,너무 편하고 좋다...,5,너무 편하고 좋다,[],1
2020-02-04,예전보다 상품선택의 다양성이 사라져서 아쉽다. 베이커리류의 폭도 줄었고 컬리만의 상품셀력션이 좋았는데 입점업체가 줄어서 선택의 폭이 줄은것이 아쉽다.,3,예전보다 상품선택의 다양성이 사라져서 아쉽다 베이커리류의 폭도 줄었고 컬리만의 상품셀력션이 좋았는데 입점업체가 줄어서 선택의 폭이 줄은것이 아쉽다,"['예전', '상품', '상품선택', '선택', '다양성', '베이커리', '상품셀', '업체']",0
2020-02-04,편하고좋아요,5,편하고좋아요,[],1
2020-02-04,믿을수있는 제품 컬리티좋은 상품을 신선하게 바로 배송받을수있어서 너무좋아요,5,믿을수있는 제품 컬리티좋은 상품을 신선하게 바로 배송받을수있어서 너무좋아요,"['제품', '리티', '상품', '배송']",1
2020-02-04,편리합니다,4,편리합니다,['편리'],1
2020-02-04,편하구좋아요!,5,편하구좋아요,[],1
2020-02-04,좋아요. 항상 애용하고 있어요.,5,좋아요 항상 애용하고 있어요,['애용'],1
2020-02-04,좋은상품 저렴하게 구매하니 좋네요,5,좋은상품 저렴하게 구매하니 좋네요,"['상품', '구매']",1
2020-02-04,어제추천 받고 아무리 설치를 해도 계속 모래시계만 100원 이벤트 못하게하는건지 어플 처리 확인부탁해요,1,어제추천 받고 아무리 설치를 해도 계속 모래시계만 원 이벤트 못하게하는건지 어플 처리 확인부탁해요,"['어제', '어제추천', '추천', '설치', '모래', '모래시계', '시계', '이벤트', '처리', '확인', '확인부탁', '부탁']",0
2020-02-03,별하나도아깝네요...이앱은 배송이안되는지역이있나보네요....다른앱은 되던데...지역마다차별하는건가요?...어이없어서 탈퇴했어요...정말실망했습니다...,1,별하나도아깝네요이앱은 배송이안되는지역이있나보네요다른앱은 되던데지역마다차별하는건가요어이없어서 탈퇴했어요정말실망했습니다,"['별하나', '아깝네요이앱', '배송이', '송이', '지역', '다른앱', '차별', '탈퇴', '실망']",0
2020-02-02,정말 좋아보이고 좋은 리뷰도 봤기에 기대했었는데 정작 제가 사는 지역에는 배성 불가지억이라거 뜨네요... 이 앱을 위해 이사할 수 도 없는 노릇이고 이 서비스를 이용하지 못하는 것이 정말 슬퍼요😂 배송가능 지역을 넓혀주실 생각은 없으신가요? 그럼 정말 자주 사용할텐데...가평 안쪽에는 배송이 안되네요ㅠ,2,정말 좋아보이고 좋은 리뷰도 봤기에 기대했었는데 정작 제가 사는 지역에는 배성 불가지억이라거 뜨네요 이 앱을 위해 이사할 수 도 없는 노릇이고 이 서비스를 이용하지 못하는 것이 정말 슬퍼요 배송가능 지역을 넓혀주실 생각은 없으신가요 그럼 정말 자주 사용할텐데가평 안쪽에는 배송이 안되네요ㅠ,"['리뷰', '기대', '정작', '제가', '지역', '배성', '불가지', '불가지억', '이사', '노릇', '서비스', '이용', '배송', '배송가능', '가능', '주실', '생각', '사용', '가평', '안쪽']",0
2020-02-01,《 z o o 7 7 7 》 정말좋은 어플입니다 몇년전부터 이용하기 시작하면서 오프라인 대형마트는 안가게 되요. 다양한 상품들이 많아서 구경하는 재미가 있어요. 가끔 장바구니에 담은걸 까먹고 2~3개 더 구매하게 되는게 아쉽더라고요. 장바구니에 갯수가 1개이상으로 넘어가면 확인 문구나 이런게 뜨면 좋을꺼 같아요. 배달해주시는 분들도 참 친절하고 좋습니다,5,        정말좋은 어플입니다 몇년전부터 이용하기 시작하면서 오프라인 대형마트는 안가게 되요 다양한 상품들이 많아서 구경하는 재미가 있어요 가끔 장바구니에 담은걸 까먹고 개 더 구매하게 되는게 아쉽더라고요 장바구니에 갯수가 개이상으로 넘어가면 확인 문구나 이런게 뜨면 좋을꺼 같아요 배달해주시는 분들도 참 친절하고 좋습니다,"['년전', '이용', '시작', '오프', '오프라인', '라인', '대형', '대형마트', '마트', '다양', '상품', '구경', '재미', '장바구니', '바구니', '구매', '고요', '갯수', '개이', '확인', '문구', '배달', '주시', '친절']",1
2020-02-01,《 z i m 9 9 9 》 정말좋은 어플입니다 몇년전부터 이용하기 시작하면서 오프라인 대형마트는 안가게 되요. 다양한 상품들이 많아서 구경하는 재미가 있어요. 가끔 장바구니에 담은걸 까먹고 2~3개 더 구매하게 되는게 아쉽더라고요. 장바구니에 갯수가 1개이상으로 넘어가면 확인 문구나 이런게 뜨면 좋을꺼 같아요. 배달해주시는 분들도 참 친절하고 좋습니다,5,        정말좋은 어플입니다 몇년전부터 이용하기 시작하면서 오프라인 대형마트는 안가게 되요 다양한 상품들이 많아서 구경하는 재미가 있어요 가끔 장바구니에 담은걸 까먹고 개 더 구매하게 되는게 아쉽더라고요 장바구니에 갯수가 개이상으로 넘어가면 확인 문구나 이런게 뜨면 좋을꺼 같아요 배달해주시는 분들도 참 친절하고 좋습니다,"['년전', '이용', '시작', '오프', '오프라인', '라인', '대형', '대형마트', '마트', '다양', '상품', '구경', '재미', '장바구니', '바구니', '구매', '고요', '갯수', '개이', '확인', '문구', '배달', '주시', '친절']",1
2020-01-31,별로 살것도없고 싼것도아니고 그저그럼,1,별로 살것도없고 싼것도아니고 그저그럼,[],0
2020-01-31,장난해요? 주소검색하니 샛별배송된다고 해서 회원가입하고 물건담고 결재들어가니 택배배송만되는 지역이라고요? 하아....뭡니까 이게....,1,장난해요 주소검색하니 샛별배송된다고 해서 회원가입하고 물건담고 결재들어가니 택배배송만되는 지역이라고요 하아뭡니까 이게,"['장난', '주소', '주소검색', '검색', '샛별', '샛별배송', '배송', '회원', '회원가입', '가입', '물건', '결재', '택배', '택배배송', '지역', '하아', '하아뭡']",0
2020-01-29,와이파이 문제 없이 되고 데이터도 잘 터지는데 접속이 안되네요 실망입니다.,2,와이파이 문제 없이 되고 데이터도 잘 터지는데 접속이 안되네요 실망입니다,"['와이', '와이파이', '파이', '문제', '데이터', '접속', '실망']",0
2020-01-29,"구매할만한 제품도 별로 없고 저렴한거도 아니고, 접속이 몰려서 그런건지 7시 26분정도부터 앱이든 웹이든 와이파이, 데이터 둘다 접속이 안되네요. 사이트 관리가 필요한듯 합니다.",1,구매할만한 제품도 별로 없고 저렴한거도 아니고 접속이 몰려서 그런건지 시 분정도부터 앱이든 웹이든 와이파이 데이터 둘다 접속이 안되네요 사이트 관리가 필요한듯 합니다,"['구매', '제품', '접속', '분정도', '정도', '와이', '와이파이', '파이', '데이터', '둘다', '사이트', '관리', '필요']",0
2020-01-29,안녕하세요 재입고 신청을 하면 푸쉬알람이 안와요ㅡ 그래서 매번 품절이래요 ㅠㅠ 이거 어찌 해결하나요,4,안녕하세요 재입고 신청을 하면 푸쉬알람이 안와요ㅡ 그래서 매번 품절이래요 ㅠㅠ 이거 어찌 해결하나요,"['안녕', '재입', '신청', '푸쉬알람', '와요', '와요ㅡ', '품절', '품절이래', '이거', '해결']",1
2020-01-29,"첫주문 100원이라는 이벤트보고 깔았는데 시간지나니까 첫 주문 하지도않았는데 그 이벤트는 알아서 사라지고 앱자체에서는 안떠서 100원 이벤트 안하나 했었는데 네이버에서는 하고있었더라고요. 그래서 앱으로 들어가 검색해봐도 하나도 안뜨던데 이건 첫주문 100원 이벤트가 아니라 가입하고 기간내에 주문하며, 만원 이상 구매시 이벤트상품중 하나가 100원인 이벤트네요.ㅎㅎ 홍보하는 내용만 보면 모르고 가입하는사람 많겠어요. 기간이 거의 가입하자마자 10일 남았었는데 이벤트 자체가 앱에서는 사라지고 다른곳에서는 홍보계속하고 있을줄 몰랐어요~",1,첫주문 원이라는 이벤트보고 깔았는데 시간지나니까 첫 주문 하지도않았는데 그 이벤트는 알아서 사라지고 앱자체에서는 안떠서 원 이벤트 안하나 했었는데 네이버에서는 하고있었더라고요 그래서 앱으로 들어가 검색해봐도 하나도 안뜨던데 이건 첫주문 원 이벤트가 아니라 가입하고 기간내에 주문하며 만원 이상 구매시 이벤트상품중 하나가 원인 이벤트네요ㅎㅎ 홍보하는 내용만 보면 모르고 가입하는사람 많겠어요 기간이 거의 가입하자마자 일 남았었는데 이벤트 자체가 앱에서는 사라지고 다른곳에서는 홍보계속하고 있을줄 몰랐어요,"['주문', '이벤트', '하지', '앱자체', '자체', '네이버', '앱으', '검색해봐도', '이건', '가입', '기간', '기간내', '만원', '구매', '구매시', '이벤트상품중', '상품', '원인', '홍보', '내용', '사람', '앱에서', '홍보계속', '계속']",0
2020-01-28,"나이가 들고나니 잘못은 A가 하고 뒷수습은 B가하는 현실에 이골이 났다. 마켓컬리가 아웃소싱하는 CS업체가 마켓컬리를 떠나게한다. 일벌백계해도 모자른 cs소싱회사. 사람을 개무시하고 잠수타는 소싱업체에 화가나는데 엄한데다 화풀이 하는건 아닌거같아 참 나도 화가나는데 미안해지는 이 부도덕한상황이 경멸스럽다. 하지만 결론적으로 운영은 회사의책임. 마켓컬리는 죽어도 쓰지않을거다. 하지만 한 소비자로써 주위사람들이 똑같은 피해를 본다면 반드시 끝을 보려 녹취를 조용히 저장한다. 다른 피드백은 아이덴티티가 zero인 웹 , ux가 죄악수준인 UF와 ia . 운영도 미숙하다. 죽어도 다시쓸일은, 추천할일은 없을거다. 사업 번성하세요.",1,나이가 들고나니 잘못은 가 하고 뒷수습은 가하는 현실에 이골이 났다 마켓컬리가 아웃소싱하는 업체가 마켓컬리를 떠나게한다 일벌백계해도 모자른 소싱회사 사람을 개무시하고 잠수타는 소싱업체에 화가나는데 엄한데다 화풀이 하는건 아닌거같아 참 나도 화가나는데 미안해지는 이 부도덕한상황이 경멸스럽다 하지만 결론적으로 운영은 회사의책임 마켓컬리는 죽어도 쓰지않을거다 하지만 한 소비자로써 주위사람들이 똑같은 피해를 본다면 반드시 끝을 보려 녹취를 조용히 저장한다 다른 피드백은 아이덴티티가 인 웹  가 죄악수준인 와   운영도 미숙하다 죽어도 다시쓸일은 추천할일은 없을거다 사업 번성하세요,"['나이', '잘못', '뒷수습', '현실', '이골', '마켓', '아웃소싱하', '업체가', '체가', '일벌', '일벌백계', '백계', '소싱회사', '회사', '사람', '개무시', '무시', '잠수', '소싱업체', '화풀이', '나도', '화가', '미안', '미안해지', '해지', '부도덕', '상황', '경멸', '결론', '운영', '책임', '소비자', '주위', '주위사람', '피해', '녹취', '저장', '피드백', '아이덴티티', '죄악', '죄악수준', '수준', '일은', '추천', '사업', '번성']",0
2020-01-28,가입시 100원 으로구매 이벤트 하길래 가입후 제품 장바구니 에만 담아놓고 몇일있다 100원 이벤트 제품 구매 할려고 로그인 해서 들어 가니깐 장바구니도 삭제 되있고 그 이벤트 화면도 안보이네 로그아웃 하면 나타나고 모냐?? 장난하나 ..,1,가입시 원 으로구매 이벤트 하길래 가입후 제품 장바구니 에만 담아놓고 몇일있다 원 이벤트 제품 구매 할려고 로그인 해서 들어 가니깐 장바구니도 삭제 되있고 그 이벤트 화면도 안보이네 로그아웃 하면 나타나고 모냐 장난하나 ,"['가입', '구매', '이벤트', '가입후', '제품', '장바구니', '바구니', '할려', '로그', '로그인', '삭제', '화면', '로그아웃', '아웃', '하면', '장난', '장난하나']",0
2020-01-28,"추, 처, ㅇ, ㅣ : ( 222444 ) 캐시,슬라,이드 앱,테크 정,말 최고의 대작입니다. 몇개,월째 캐시슬라ㅇ ㅣ드 앱테크 잘 이용,하고 있는 유저입니다. 요즘 미적,립오류도 많이 줄어들었고 점점 더 쏠,쏠해지고 나ㅇ ㅏ지는 모,습에 요,즘 거의 매일 ㅇ ㅣ용하고있습니다. 앞으,로도 꾸준히 발전하길 바,랍니당~로또번호을 조절할 수 있게 해주,세요 해주세요 해주세,요 유용,한앱입ㄴ ㅣ다 계속하고싶ㅇ ㅓ 지네요 해주세요 해주세요.",5,추 처 ㅇ ㅣ     캐시슬라이드 앱테크 정말 최고의 대작입니다 몇개월째 캐시슬라ㅇ ㅣ드 앱테크 잘 이용하고 있는 유저입니다 요즘 미적립오류도 많이 줄어들었고 점점 더 쏠쏠해지고 나ㅇ ㅏ지는 모습에 요즘 거의 매일 ㅇ ㅣ용하고있습니다 앞으로도 꾸준히 발전하길 바랍니당로또번호을 조절할 수 있게 해주세요 해주세요 해주세요 유용한앱입ㄴ ㅣ다 계속하고싶ㅇ ㅓ 지네요 해주세요 해주세요,"['캐시', '캐시슬라이드', '슬라이드', '앱테크', '테크', '최고', '대작', '개월', 'ㅣ드', '이용', '유저', '요즘', '미적립오류', '적립', '오류', '나ㅇ', '모습', '매일', '발전', '로또', '로또번호', '번호', '조절할', '주세', '유용', '앱입ㄴ', '계속', '싶ㅇ', '지네']",1
2020-01-28,"추, ㅊ ,ㅓ ,ㅇ, ㅣ : ( 222444 )ㅁ ㅏ켓컬 ㄹ ㅣ 앱테크 정말 최고의 대작입니다. 몇개,월째 ,ㅁ ㅏ켓 앱테크 잘 이용하고 있는 유저입니다. 요즘 미적,립오류도 많이 줄어들었고 점점 더 쏠쏠해지고 나아지는 모습에 요즘 거의 매일 이용,하고있습니다. 앞으로도 꾸준히 발전하길 바랍니당~로또,번호을 조절할 수 있게 해주세요 해주세요 해주세,요 유용한앱입니다 계속,하고,싶어지네요 해주세,요 해주세요.마켓컬리 완전 좋아요~~^^",5,추 ㅊ ㅓ ㅇ ㅣ    ㅁ ㅏ켓컬 ㄹ ㅣ 앱테크 정말 최고의 대작입니다 몇개월째 ㅁ ㅏ켓 앱테크 잘 이용하고 있는 유저입니다 요즘 미적립오류도 많이 줄어들었고 점점 더 쏠쏠해지고 나아지는 모습에 요즘 거의 매일 이용하고있습니다 앞으로도 꾸준히 발전하길 바랍니당로또번호을 조절할 수 있게 해주세요 해주세요 해주세요 유용한앱입니다 계속하고싶어지네요 해주세요 해주세요마켓컬리 완전 좋아요,"['ㅏ켓', '앱테크', '테크', '최고', '대작', '개월', '이용', '유저', '요즘', '미적립오류', '적립', '오류', '모습', '발전', '로또', '로또번호', '번호', '조절할', '주세', '유용', '계속', '지네', '해주세', '마켓', '완전']",1
2020-01-28,사기꾼??...,1,사기꾼,['사기꾼'],0
2020-01-25,좋음,3,좋음,[],0
2020-01-25,마켓컬리에 어떤 점이 좋은지 잘 모르겠어요. 다만 색깔은 좋아요. 🐶,2,마켓컬리에 어떤 점이 좋은지 잘 모르겠어요 다만 색깔은 좋아요 ,"['마켓', '색깔']",0
2020-01-24,정말 재수없어요 요앞에 댓글주신분말이맞고요 가입까다로워서 하다 지쳣어요 첨 봅니다 50대 아줌마예요,1,정말 재수없어요 요앞에 댓글주신분말이맞고요 가입까다로워서 하다 지쳣어요 첨 봅니다 대 아줌마예요,"['주신', '댓글', '주신분말', '분말', '가입까다로워', '하다', '지쳣어', '아줌마']",0
2020-01-23,<< z o o 7 7 7 >> 만족하며 잘 사용하고 있어요~^^ 컬리앱을 다운받아 사용한 이후로 마트를 안가게 되네요.. 아이 키우는 가정에선 너무 유용한 앱인거 같아요~! 편하게 집에서 장볼수 있고 집앞으로 배송이 다 되어 너무 편하고 좋네요~,5,        만족하며 잘 사용하고 있어요 컬리앱을 다운받아 사용한 이후로 마트를 안가게 되네요 아이 키우는 가정에선 너무 유용한 앱인거 같아요 편하게 집에서 장볼수 있고 집앞으로 배송이 다 되어 너무 편하고 좋네요,"['만족', '사용', '컬리앱', '다운', '이후', '마트', '가게', '가정', '유용', '집앞', '배송']",1
2020-01-23,엄청느려서못하겠음..,1,엄청느려서못하겠음,[],0
2020-01-23,서버도 설쇠러갔나????? 요즘 세상에 이런 오류 덩어리 앱은 첨보네,1,서버도 설쇠러갔나 요즘 세상에 이런 오류 덩어리 앱은 첨보네,"['서버', '세상', '오류', '덩어리', '첨보']",0
2020-01-23,아니 왜 안들어가져요..,1,아니 왜 안들어가져요,[],0
2020-01-23,굿!,5,굿,[],1
2020-01-21,<< 222444 >>마켓컬.리와 함.께한 시간이 벌써 일년.이 넘었.네요ㅎ 제.게는 너무 소중한 퀴즈포텐!! 항.상 감사한 마.음 갖고 있습니다 제작진과 진행자.분들 항상 건강.하세요 사랑합니다 ♥♥♥♥♥♥♥,5,  마켓컬리와 함께한 시간이 벌써 일년이 넘었네요ㅎ 제게는 너무 소중한 퀴즈포텐 항상 감사한 마음 갖고 있습니다 제작진과 진행자분들 항상 건강하세요 사랑합니다 ,"['마켓', '일년', '퀴즈', '퀴즈포터', '감사', '마음', '제작진', '진행자', '건강', '사랑']",1
2020-01-17,거지 같네요..구매할려해도..저녁에 구매할려면..마강되었다느니..23시 이후에 주문하라는둥..ㅋ 한심하게 만들어 놓았군요.,1,거지 같네요구매할려해도저녁에 구매할려면마강되었다느니시 이후에 주문하라는둥ㅋ 한심하게 만들어 놓았군요,"['거지', '구매할려', '할려', '저녁', '구매', '구매할려', '이후', '주문', '둥ㅋ']",0
2020-01-16,아니 광고는 100원시키면 무료배송이라해놓고 막상깔면 10000원 더시키래 ㅋㅋㅋ 어그로 광고 자제좀해주세요 ㅋ 정확하게 써놓던지용,1,아니 광고는 원시키면 무료배송이라해놓고 막상깔면 원 더시키래 ㅋㅋㅋ 어그로 광고 자제좀해주세요 ㅋ 정확하게 써놓던지용,"['광고', '무료', '배송', '시키래', '키래', '그로', '자제', '주세', '정확']",0
2020-01-15,"22시 전에 주문하면 다음날 아침에 오는게 너무 신기했어요. 포장도 환경을 생각한게 보여 좋았습니다. 음식 시킨거 다 맛있었고 저렴하게 샀어요. 장점이 마트같은 데서 보기 힘든 제품들이 많아서 신선하고 신기하단건데, 너무 새로운 제품들만 있단것도 단점인 것 같아요. 마트가는 대신 시키려고 생필품 쪽을 봤는데 너무 처음 보는 것들이고 제품이 몇 종류가 없어요... 제품 종류가 점점 더 늘어난다면 더 자주 마켓컬리를 이용하게 될 것 같아요. 감사합니다.",5,시 전에 주문하면 다음날 아침에 오는게 너무 신기했어요 포장도 환경을 생각한게 보여 좋았습니다 음식 시킨거 다 맛있었고 저렴하게 샀어요 장점이 마트같은 데서 보기 힘든 제품들이 많아서 신선하고 신기하단건데 너무 새로운 제품들만 있단것도 단점인 것 같아요 마트가는 대신 시키려고 생필품 쪽을 봤는데 너무 처음 보는 것들이고 제품이 몇 종류가 없어요 제품 종류가 점점 더 늘어난다면 더 자주 마켓컬리를 이용하게 될 것 같아요 감사합니다,"['주문', '다음날', '아침', '신기', '포장', '환경', '생각', '음식', '장점', '마트', '제품', '신선', '신기하단', '하단', '단점', '대신', '생필품', '처음', '종류', '자주', '마켓', '이용', '감사']",1
2020-01-15,택배좋아요,5,택배좋아요,['택배'],1
2020-01-15,다운로드 안되,1,다운로드 안되,['다운로드'],0
2020-01-13,어느 페이지에 있든 장바구니 아이콘이 떠있으면 좋겠습니다.,3,어느 페이지에 있든 장바구니 아이콘이 떠있으면 좋겠습니다,"['페이지', '장바구니', '바구니', '아이콘']",0
2020-01-12,가입미끼 제품 없음. 재고 없음,1,가입미끼 제품 없음 재고 없음,"['가입', '가입미끼', '미끼', '제품', '재고']",0
2020-01-12,"잘 사용하고 있다가 궁금한 점 있어서 리뷰남겨요. 스마트폰으로 이용시 인터넷어플로 마켓컬리 홈페이지에 들어가면, 상품 클릭 후 왼쪽하단에 있는 하트모양을 누르면 마이컬리에서 늘 사는 것 목록에 저장되어 확인가능하더라구요! 흔히 말하는 찜바구니 역할인거죠~ 그런데 마켓컬리 어플에는 이 기능이 없더라구요! 하트도 없고, 마이컬리에 늘 사는 것 리스트도 안보이구요 있으면 어플로도 정말 유용하게 이용할 기능인데.. 어플로도 찜하는 기능 좀 만들어주실 수 있나요?",4,잘 사용하고 있다가 궁금한 점 있어서 리뷰남겨요 스마트폰으로 이용시 인터넷어플로 마켓컬리 홈페이지에 들어가면 상품 클릭 후 왼쪽하단에 있는 하트모양을 누르면 마이컬리에서 늘 사는 것 목록에 저장되어 확인가능하더라구요 흔히 말하는 찜바구니 역할인거죠 그런데 마켓컬리 어플에는 이 기능이 없더라구요 하트도 없고 마이컬리에 늘 사는 것 리스트도 안보이구요 있으면 어플로도 정말 유용하게 이용할 기능인데 어플로도 찜하는 기능 좀 만들어주실 수 있나요,"['사용', '리뷰', '스마트', '스마트폰', '이용', '이용시', '인터넷어플', '마켓', '홈페이지', '상품', '클릭', '왼쪽', '왼쪽하단', '하단', '하트', '하트모양', '모양', '목록', '저장', '확인', '확인가능', '가능', '찜바구니', '바구니', '역할', '어플에', '기능', '리스트', '안보', '어플로', '유용']",1
2020-01-11,"배송업체 배송시간이 아니라고 금요일 20시~토요일23시까지 결제 안 되는데, 배송은 안 되더라도 결제는 상시되어야 하는 거 아닌가요? 엄청 불편하네",2,배송업체 배송시간이 아니라고 금요일 시토요일시까지 결제 안 되는데 배송은 안 되더라도 결제는 상시되어야 하는 거 아닌가요 엄청 불편하네,"['배송', '배송업체', '업체', '배송시간', '금요일', '시토', '일시', '결제', '상시', '불편']",0
2020-01-10,"저희 집이 좀 외곽이라 배송 가능한 다른 앱에서만 장을 봤는데 최근에 제품, 배송문제로 다른 앱을 알아보다가 전지현님이 생각나서 찾아보니 배송가능 이라서 그날 당일에 주문을 했는데 전에 가장 문제였던 배송이 너무 빨라서 좋았어요. 브랜드랑 종류도 너무 다양하고 음식 말고도 다른 것들도 있는 게 너무 좋았어요. 오늘 배송 돼서 정리하는데 택배가 3개여서 뭐지? 하다가 포장을 푸니까 상온, 냉장, 냉동을 구별해서 따로 포장이 돼있었어요. 원래 정리하던 시간보다 거의 반절이 줄었어요. 그리고 알게 모르게 따뜻한 마음이 느껴졌어요. 너무 깊이 들어갔는지 그 자리에서 주책맞게 울었네요. 감동 받았나봐요. 요새 바빠서 몸이 지쳐있다는 건 알았는데 제 생각보다 정신적으로도 제가 좀 많이 힘들었나봐요... 그래서 이렇게 개인적일 수도 있겠지만 조금이나마 감사한 제 마음이 전해졌으면 하고 글을 적어봅니다. 앞으로도 잘 부탁드려요, 항상 애용할게요. 너무 따뜻했어요. 감사합니다. 더 많이 번창하세요.",5,저희 집이 좀 외곽이라 배송 가능한 다른 앱에서만 장을 봤는데 최근에 제품 배송문제로 다른 앱을 알아보다가 전지현님이 생각나서 찾아보니 배송가능 이라서 그날 당일에 주문을 했는데 전에 가장 문제였던 배송이 너무 빨라서 좋았어요 브랜드랑 종류도 너무 다양하고 음식 말고도 다른 것들도 있는 게 너무 좋았어요 오늘 배송 돼서 정리하는데 택배가 개여서 뭐지 하다가 포장을 푸니까 상온 냉장 냉동을 구별해서 따로 포장이 돼있었어요 원래 정리하던 시간보다 거의 반절이 줄었어요 그리고 알게 모르게 따뜻한 마음이 느껴졌어요 너무 깊이 들어갔는지 그 자리에서 주책맞게 울었네요 감동 받았나봐요 요새 바빠서 몸이 지쳐있다는 건 알았는데 제 생각보다 정신적으로도 제가 좀 많이 힘들었나봐요 그래서 이렇게 개인적일 수도 있겠지만 조금이나마 감사한 제 마음이 전해졌으면 하고 글을 적어봅니다 앞으로도 잘 부탁드려요 항상 애용할게요 너무 따뜻했어요 감사합니다 더 많이 번창하세요,"['외곽', '배송', '가능', '앱에서', '최근', '제품', '배송문제', '문제', '전지', '전지현님', '배송가능', '그날', '당일', '주문', '브랜드', '종류', '다양', '음식', '정리', '택배', '포장', '상온', '냉장', '냉동', '구별', '반절', '마음', '자리', '주책', '감동', '생각', '정신적', '제가', '개인', '개인적일', '적일', '수도', '감사', '애용', '번창']",1
2020-01-10,100 원에 또는 700원에 판다해서 웹사트로 들어가면 비번이 자꾸 틀리다고 나옴 짜증남,3, 원에 또는 원에 판다해서 웹사트로 들어가면 비번이 자꾸 틀리다고 나옴 짜증남,"['웹사트', '비번', '짜증']",0
2020-01-10,울산은 일반 택배도 불가능하다네요~ 쿠팡은 전국 다 된다길래 깔아봅니다. 그럼 안녕히~,3,울산은 일반 택배도 불가능하다네요 쿠팡은 전국 다 된다길래 깔아봅니다 그럼 안녕히,"['울산', '일반', '택배', '불가능', '쿠팡', '전국']",0
2020-01-09,( 222444 ) 좋은.정보와 포인트적.립할수 있어서 좋아요.일.단 가입해서 쓴지는 꽤 됫는데 리뷰를 이제야.하네요 배송도 너무 빠르고 진짜 좋아요~ 그말은 사.용자가 많다는 뜻이.겟죠? 포인트적.립도 쉽고 제가보기에는 그야.말로 재밋는걸 참여할.수잇어.서좋아요 특별.하게 불편.함은 못느낍니다.ㅁ ㅏ켓컬리 사랑합니다.,5,   좋은정보와 포인트적립할수 있어서 좋아요일단 가입해서 쓴지는 꽤 됫는데 리뷰를 이제야하네요 배송도 너무 빠르고 진짜 좋아요 그말은 사용자가 많다는 뜻이겟죠 포인트적립도 쉽고 제가보기에는 그야말로 재밋는걸 참여할수잇어서좋아요 특별하게 불편함은 못느낍니다ㅁ ㅏ켓컬리 사랑합니다,"['정보', '포인트', '포인트적립', '적립', '가입', '리뷰', '배송도', '송도', '사용자', '제가', '재밋', '참여', '특별', '불편', 'ㅏ켓', '사랑']",1
2020-01-09,추 .ㅊ ㅓ .ㅇ ㅣ : ( 222444) ㅊㅜ우쳐햐시면 오치원 ㅁ ㅏ 켓 ㅋ ㅓㄹ ㄹ ㅣ 앱테크 정말 최고ㅡ의 대작.입.니다. 몇개.월째 ㅁ ㅏ켓 ㅋㄹ ㅓㄹ ㅣ 앱테크 잘 이.용하고 있는 유저입.니다. 요즘 미적립.오류도 ㅅ 많.이 줄어.들었고 점점 더 쏠쏠.해지고 나아.지는 모습.에 요즘 거의 매일 .이용.하고.있습니.다. 앞으.로도 꾸준.히 발전.하길 바랍 니당~로또.번호.을 조절할 수 있게 해.해주세요 해주세요 해주세요 유용한앱입니다 계속하.고싶.어지네요 해주.세요 해주.세요.정말 좋아요.,5,추 ㅊ ㅓ ㅇ ㅣ    ㅊㅜ우쳐햐시면 오치원 ㅁ ㅏ 켓 ㅋ ㅓㄹ ㄹ ㅣ 앱테크 정말 최고ㅡ의 대작입니다 몇개월째 ㅁ ㅏ켓 ㅋㄹ ㅓㄹ ㅣ 앱테크 잘 이용하고 있는 유저입니다 요즘 미적립오류도 ㅅ 많이 줄어들었고 점점 더 쏠쏠해지고 나아지는 모습에 요즘 거의 매일 이용하고있습니다 앞으로도 꾸준히 발전하길 바랍 니당로또번호을 조절할 수 있게 해해주세요 해주세요 해주세요 유용한앱입니다 계속하고싶어지네요 해주세요 해주세요정말 좋아요,"['ㅊㅜ우', 'ㅓㄹ', '앱테크', '테크', '최고ㅡ', '대작', '개월', 'ㅏ켓', '이용', '유저', '요즘', '미적립오류', '적립', '오류', '모습', '발전', '로또', '로또번호', '번호', '조절할', '주세', '유용', '계속', '지네']",1
