name,ratings,date,helpful,comment,developer_comment
KIHYUN KIM,1,2020-01-23,28,왜 잠금화면 해체할 때마다 자동으로 쿠팡앱이 켜지는 건지요? 알림 설정 유무 상관없이 그런 자동으로 실행되는 현상이 나타납니다. 기분 나빠서 삭제하고 필요할 때마다 웹으로 사용하겠습니다^^,
오뚜기참깨라면,5,2020-01-30,26,"웃긴 평가 리뷰들 많네요 ㅋ 폰 잠금해제 하면 쿠팡이 나온다,로켓배송 자동결제 된다 ㅋㅋㅋㅋ 자동결제가 아니라 비번쳐야 결제 가능한 시스템인데 ㅋㅋㅋㅋ 그리고 애초에 배송비 매번 드는것보다 로켓와우 회원 그 삼천원 금액에 한달에 몇번이고 무료배송 해주는데 혜자죠ㅋ 어디라도 결제금액 소량이면 매번 배송비 나갑니다 물론 로켓배송 상품만 배송비 무료고 타 상품들은 배송비 따로 듭니다 타 택배사라서요, 로켓와우 가입절차를 거쳐야지만 그때부터 매달 결제되는건데 본인이 안했으면 누가 했다는건가요ㅋ 그리고 폰키면 쿠팡광고 뜬다는 분들 진짜 신기하네요 전 몇년째 쿠팡 쓰고있지만 잠금해제할때 단 한번도 쿠팡뜬적 없거든요, 단체로 별점 테러단인가ㅋㅋㅋㅋ 배송도 과대포장이 좀 있지만 새벽배송도 되고 편리해서 이 앱에서만 오래토록 쇼핑하고 있네요 ㅋ 진심 여기처럼 편한 쇼핑몰 못봄 옛날엔 지마켓 회원이였는데 쿠팡이란곳 발견하고는 신세계 ㅋㅋ",
이영미,1,2020-04-22,0,현재 업데이트가 안되어 이용못하고 있음 업데이트 하라고 떠서 업데이트 하면 계속 다운로드 대기중이라고 하루종일~~몇일째 사용못하는중,
최모씨,1,2020-05-27,0,검색하니 찾는 것이 없고 다른 제품만 있네요 별로네요,
Stella Ku,1,2020-02-19,6,"갑자기 무한 로그인 요청이네요. 아이디, 비번 다 넣고 로그인 하면 또 다시 로그인하라고~~~!!!! 도대체 왜 이러죠?",
강땡구,1,2020-02-22,12,진짜 잣같은앱임 쿠런틴가머시긴가 정기적으로 돈내고는있지만 물건살때만 설치해서 앱씁니다 화면 껏다키면 내가 쿠팡안켰는데 켜짐 지우면 몇일간은 플레이스토어 쿠팡다운화면이 켜짐 내폰안에 쿠팡관련파일 싹다지우면 괜찮아짐 무슨 앱에 악성코드심어놨나요? 광고드릅게하시네 고치세요 짜증나서 쓰기싫어질라니까,
김가온,2,2020-03-05,1,앱에선 로그인이 되는데 왜 pc로는 안될까요 지금 비밀번호 찾기로 인증번호만 몇개를 받았는데 이메일이랑 비밀번호 앱이랑 pc다 같은데 pc만 안되네요 짜증나게...,
Lee CW,1,2020-02-01,62,"같은 시점에 찜 리스트의 제품 가격과 실제 제품 가격이 차이가 나는 경우가 종종 있습니다. 품절된 제품이 찜 리스트에는 재고가 있는 것처럼 나오기도 하구요. 쿠팡 특성상 가격, 재고 변동은 감안해야 한다고는 생각하지만, 같은 시점에 이렇게까지 내용이 다르니 헷갈리는 점이 많습니다. 개선 부탁드립니다. ////(추가) 관심 없는 제품은 홈화면에서 노출되지 않도록 설정할 수 있었으면 좋겠습니다. 컴퓨터 주변기기 좀 둘러봤다고 웬 홀딱벗은 캐릭터가 그려진 마우스패드를 추천상품이라면서 홈화면에 자꾸 보여주는데 짜증만 납니다. 그딴 제품은 대체 왜 파는 거며 저한테 추천해주는 이유가 뭡니까",
최찬의,4,2020-01-15,24,저기 이거 이메일주소변경할려고 아이디치다가까먹어서 5섯번 틀려가지고 비밀번호재설정 한다음에 다시로그인 해서 바꾸려고하니까 계속 5회이상틀렸다고 다시로그인하라고하네요 다시로그인하려해도 계속5회이상틀렸다고 계속뜨는데 이거 뭐가문제인가요?,
먼지의 웃음a smile of dust,2,2020-02-21,2,왜 앱이 들어가져도 로딩이 길고 아예 내가 찜해놓거나 열람했던 상품이 안보이고 구매했던 목록도 불러오는데 일시적으로 오류가 생겼다면서 잘 안들어가지는데 왜 그런건가요?,
이꾸릉,1,2020-02-18,7,갑자기 쿠팡앱이 시도때도 없이 알아서 켜짐 리뷰보니 이런 사용자 많던데 버그 수정을 하던 명확한 설명을 해야지 ㅡㅡ 마음대로 시스템 변경하고 그런건 아닌가싶네 진짜 짜증나는 어플(쿠팡 서비스는 좋은데 어플이 꽝),
yk K,3,2020-02-21,3,쿠팡 잘쓰고 있고 업뎃이후 화면이 더 깔끔해진것 같아요. 다만 품절상품 안보고 싶은데 선택할 수 있게 필터 옵션을 추가해줬으면 좋겠어요.,
hyeon jeong kim,1,2020-01-07,41,휴대폰 잠금 열기만 하면 쿠팡이 뜨는데 왜그런건가요? 저번에도 같은 증상이 있어서 쿠팡 앱 지웠다가 쓸 일이 있어서 다시 깔았더니 또 그러네요 앱 관리 안하시나요???? 뭐가 제대로 보이는 것도 아니고 맨날 무슨 접속이 지연됐다면서 내용도 안보여주던데 대체뭔가요 덕분에 잠금풀고 들어갈때마다 쿠팡이 마중나와서 쓸쓸하지 않아요^^!!! 감사합니다,
ST Hwang,1,2020-01-09,64,결재시 카드번호 스캔용 카메라앱 강제로 띄우지 말아주세요. 보안앱 깔려 있어서 앱 강제 종료되서 결재를 못합니다. 계속 이대로면 다른 데 이용해야겠네요.,
채널하온,1,2020-02-19,3,지금 앱 오류인가요?? 2월 19일 10시 30분경부터... 로그인이 안되어있길래 몇번이고 로그인을 하는데도 다시 또 로그아웃 상태 반복... 무슨일이죠???,
YM O,1,2020-02-18,8,자꾸 혼자 켜져요 알람 차단해도 켜지고 이런 버그 다른 앱에는 전혀 없었는데 뭐죠? 권한도 안줬는데 자꾸 혼자 실행되는거 조금 무서워질려고 합니다,
우재원,2,2020-02-20,2,나름 잘 사용했는데 너무 불편하네요 자기 멋대로 로그아웃되고 장바구니에 담아놓은거 없어지고 주문하려니 주문도 안되고 미치겠습니다 로켓와우 멤버쉽? 이거 취소도 왜이리 안되는지,
하은미,5,2020-04-23,0,와우택배 좋아요. 빠른배송.,
seaxvr g,1,2019-12-26,45,아니 다른앱에서 나가기 누르거나 홈버튼 눌르는데 왜 갑자기 쿠팡이 왜 대체 왜 나오는거죠?? 진짜 적당히면 괜찮은데 특히 네이버에서 나가기만 하면 나오던데;;; 적당히 이용해 먹으세요;,
이효선,1,2020-02-18,5,잘 사용중이었는데요 이번에 업뎃하고나서부터 검색하게되면 바둑판 배열이 아닌 일열배열로 검색이 되서 바둑판식으로 매번 눌러줘야하는게 불편해요 수정하거나 설정을 바꿔야 하는게 따로 있을까요?,
키리토 개멋있다,5,2020-02-29,2,정말 최고의 쇼핑앱입니다 쿠팡 정말 사랑합니다 애니 피규어 같은 거나 애니 굿즈 같은 것도 더 많으면 좋겠지만.... 거기까지는 안 바랄게요 (((큽,
최형일,5,2020-04-17,0,저렴한 가격과 빠른 배송 감탄함,
이 승미,1,2020-02-22,3,업데이트 하고 오히려 장바구니에 결제하려고 넣어두 목록을 가지고 오지 못해요 계속 찾기만하고 있어요ㅜㅜ 한꺼번에 결제를 못해 한개씩 해야해요,
정우재,1,2020-03-06,3,답답해서 들어옵니다. 요새 품절이 많아서 재입고 알림 신청하고싶은데 신청하지도않은 모든 물품에 신청완료 라고 써있고 알림은 오지도 않습니다 빠른 수정좀 부탁드립니다,
금수강산,5,2020-05-03,0,잘 쓰고있습니다 생활에 많이 편리합니다,
이준혁,1,2020-03-03,2,가격변동이 심하고 살때마다 카카오페이나 네이버페이나 페이코도안되고 앱카드결제도안되며 카드를 자주바꿔사용하는사람입장으로서 일일히 카드를 등록할수도없어서 스트레스받네요,
조대연,2,2020-03-17,7,회사에서 카메라 못쓰게 하는데 쿠펑 결재 하려면 무조건 카메라 동작하여 결재가 안됩니다. 해당 화면으로 자동으로 넘어가지 않게 해주세요,
김미정,3,2020-02-19,4,지금 로그인됐는데도 계속 로그인하라고 뜨고 오류라고 뜨고! 앱삭제하고 다시 깔았는데도 안되요!,
숑이,1,2020-04-23,3,상품바꿔치기는 소름이네요ㅋㅋ,
홍보희,5,2020-05-16,0,빠르고 싸고 편리해요,
강용구,3,2020-01-27,15,잘 쓰고 있는데 예전에도 한 번 이랬는데 누르지도 않았는데 잠금화면 풀면 앱 활성화되는 현상좀 막아주세요 제 폰이 이상한건가요?,
김점례,1,2019-12-22,38,로켓와우 신청하지도 않았는데 매달 2900원씩 빠져나가서 마이쿠팡 확인할려는데 로딩중만 뜨고 뜨질 않으니 확인할 수 가 없네요 다른 페이지는 다 잘 뜨는데 얼른 확인해주세요 화나니까 왜 마이쿠팡 페이지만 안들어가질까요?;,
펌킨스TV,3,2020-01-09,20,아니 원래는 잘쓰고있었는대 로켓배송이 몇원 더있어야 살수있다길래 뭐지? 하고 다른거살려고 구매를 눌렀는대 와... 60원이 부족해서 못산대요. 이거 없앴수 없나요?...,
홍은정,1,2020-02-17,5,그놈의 광고광고광고 페북좀 가리지마세요 광고때문에 무슨사이트인가 보면 전부 쿠팡; 화면 가려놓고 지멋대로 앱실행되고 꺼지지도 않지 내가보던거는 쿠팡지저절로 실행되는거 끈다고 보던거까지 날라감 이래서 쿠팡싫어함,
박상민,1,2020-03-04,2,아니 상품이 없으면 결제 진행을 하지 말던가...돈 다 보내놓고 품절됐다고 취소 시켜버림 어쩌라고요? 그것도 환불계좌가 아닌 쿠팡캐쉬로?? 진짜...요즘 같은 세상에 시스템이...잦나무 같네요,
OD,2,2020-03-14,6,어느 순간부터 알림신청 누르지도 않았는데 모든 품절상품에 다 알림신청 완료 버튼이 눌려있어요.. 그래서 재입고 되어도 못알아채는 경우가 많네요ㅠ,
M. Lee,1,2020-03-20,4,서비스를 이용해서 설치를 유도하고 설치한 후에는 끄는 것도 불가능한 광고를 띄움,
최주성,1,2020-04-11,0,"갤럭시진2 케이스검색했는데 아이폰케이스,노트이런거 나옴!",
김진용,1,2020-04-15,0,구매 물건은 있는데 초기화면은 안뜨고 업데이트 만떠서 해보면 안돼고 정말 짜증 납니다,
sangwoo park,2,2020-05-21,0,제발.. 송장번호 카피를 앱자체에서 좀 할수있게 해주시길??,
윤재순,5,2020-05-23,0,반품 정보가잘되있음,
A.마커스,1,2020-02-28,37,"아... 누락된거 누락된 만큼 환불해달라고 전화해서 자초지종, 처리 결과 한 시간 내로 연락 받아볼 수 있다더니 개구라쳤음. 고객센터가 고객한테 그라믄 안 되지! 두 번 빡치잖아!",
김선혜,1,2020-02-19,2,갑자기 느려지고 로켓배송만 뜨게 체크해도 안됨.. 제거하고 다시 다운받아도 버퍼링생기면서 로그인안되고 로켓배송만 뜨게도 안됨 스트레스ㅠ,
류현수,2,2020-02-20,2,여태껏 사용 하면서 로그인이 안 되는 것은 처음이네요. 사용할 수 있도록 빠른 조치 바랍니다.,
별사탕,2,2020-04-22,0,빠른배송 가격만족,
HOYA BEST11,1,2020-02-20,2,로그인 계속 해야하는 버그 생기다가 갑자기 쿠팡캐시가 거의 1만캐시 날라갔습니다 일시적인 것인지 아니면 날라간 것인지 궁금하고 복구부탁(feat.울 어머니),
봄비,1,2020-02-19,4,아니 주문을 하려고하는데 자꾸 로그아웃이 되면서 팅기는 현상이 발생하는데 화가 나네요? 어플을 어떻게 처 만들었으면 이러한 현상이 발생하는거죠? 핸드폰이 문제있는것도 아닌데 나만 이런건가? 얼탱이가없네,
장병구,4,2020-02-15,6,본인인증시 인증번호 발송 했다고 하는데 안옵니다. 전화번호를 정확하게 입력했는데도 인증번호가 안옵니다. 해결해주세요.,
서지영,4,2020-03-17,3,근데...좋긴한데요...물건을 샀는데 막 품절됬다고하고.... 그런게 불편해요ㅠㅠㅎㅎ 그런 물건을 많이 준비해 주세요ㅠㅠ 그 점만 고쳐주세요!!,
Chang Su Lee,1,2020-03-26,0,장바구니 미리담기가 생기지 않아요,
추선귀,5,2020-04-10,1,간편해서 사용하기좋아요..,
박은경,1,2020-05-21,0,다운로드 대기중에서 스톱하고 싸이트 접속 자체가 안되네요ㅠㅠ,
나민경,4,2020-03-05,3,"정말잘쓰고있는데 갑자기 로딩이 느려지고사진도 잘안뜨고 평소에안이랬는데 해결좀해주세요,,",
밤하늘,1,2020-03-09,4,"마스크 대란 이후로 어느 공지 없이 갑자기 품절 사태 일어나고 난 후 언론을 통해 이유를 알고 쿠팡 홈페이지에 공지가 뜬 걸 봤습니다. 그 이후 마스크와 손소독제와 관련 없는 상품 중 품절된 상품 재입고 신청하려고 보면 신청 완료라는 버튼만 덩그러니 있더군요 내가 했었나 하고 넘기려는데 이번에 물고기를 키우게 되어 물고기 용품을 보던 와중 또 신청 완료되어 있는 물품을 보고 고객센터에 문의를 드리니 마스크와 관련된 거냐고 묻더군요  마스크 손소독제와 관련 없는 상품들이라고 말씀드리니 알아보겠다며 5분 내외로 답을 받았습니다. "" 현재 쿠팡에서 주문량 증가로 재입고 알림 신청 기능 잠정 중단된 것으로 확인됩니다. 그래서 시스템상으로 재입고 알림 신청 완료로 뜨는 것입니다."" (복붙함) 이번에도 어떠한 사전 공지도 없이 상담원조차 알아보고 이야기해 주는 게 말이 됩니까? 미리 공지라도 해주면 이해라도 할 수 있습니다 근데 말도 없이 그냥 품절 신청 완료 이렇게 처리하는 건 아니죠",
정다린,5,2020-03-14,5,"역시 쿠팡! 로켓배송이 무엇보다 맘에 듭니다. 근데.. 로켓 와우도 그렇고, 로켓프레시도 그렇고 점점 회원제가 많아져서 좀 아쉽습니다.",
김보라,5,2019-12-21,21,몇일전부터 쿠팡 모바일 앱 들어갈라하면 데이터요청에 실패했다하고 웹으로 보기 누르면 현재 위치한 지역에서 사용할 수 없다고 하면서 오류나네요.,
힝켄타사우르스,2,2020-01-23,25,"협력업체로 한진택배만 안쓴다면 최고의 어플.. 부산에서 시킬때는 괜찮았는데, 경남 양산권 한진택배기사 진짜 싸갈쓰가바갈쓰예요... 한충× 이사람 때문에 스트레스받아서 로켓와우도 해제하고 어플삭제합니다.",
리브스키아누,3,2020-02-20,5,업데이트하고 오류 엄청남. 뭔 결제 한번 끝나면 로그아웃되고 난리지? 왜 밤마다 오류 나서 들어가지질 않아?,
오경진,3,2020-03-03,2,자주이용합니다만..반품시 왜 현금으로돌려주지않고 쿠팡페이로 돌려주는지..찿기가복잡해서 쿠팡페이를 현금으로 찿기가 어려워요,
일기보소맘의일상,1,2020-03-05,7,"갑자기 튕겨서 혹시나하고 봤더니 업데이트해야되더라고요. 근데 업데이트후, 접속이안됩니다. 다른가족은되는데 왜 저만 안되죠. 다른어플은 다 되는데 말이죠.",
김미성,5,2020-06-04,0,실시간 유용한 앱,
레카heart,5,2020-05-22,0,구매후기 볼수 있으면 좋겠어요 로캣배송 짱^^~,
지호김,3,2020-02-20,1,정말 좋은데 요즘 계속 뭔가 끊겨요 들어가면 로그아웃이고 다시 로그인하면 버퍼링걸리고 어제부터 계속 왜그러는건지,
은도,4,2020-02-23,4,다 좋은데 후기에 제품 종류별로 나눠지는 기능 있으면 더 찾기 쉽고 좋을거 같아요 그거만 수정해주신다면 별 5개 보다 더 드리고 싶네요,
정원석,1,2020-03-06,1,"새로 업뎃하고 개판됨. 제품리스트 보는 방법(1줄에 1개씩, 1줄에 2개씩) 고정 안되고 제품 클릭하면 흰색창만 뜸. 관리좀 제대로 하시길.",
두부,1,2020-04-15,1,모바일에서 후기 볼수없게 만들어놨네요,
박서윤,4,2020-05-26,0,좋아요! 제가 사고싶은게 있거든요 바로 롱보드입니당,
일상,5,2020-05-30,0,"쿠팡 싸게 구매했었는데, 이젠 싸지 않다는 느낌입니다. 앞으로는 몆군데 더보고 구매할생각입니다.",
린됴,1,2020-01-13,11,저 예전엔 통장 계좌번호 입력하고 바로 쇼핑할수 있었는데 지금은 계좌번호 입력하고 또 은행앱깔아서 인증해야하는게 너무 복잡해요 좀 쉽게 좀 만들어주세요,
박유진,2,2020-02-20,3,살꺼있어서 오랜만에 앱 깔고 로그인해서 들어갔는데 계속해서 렉걸리고 자꾸 로딩중이네요 앱 삭제해봤다가 다시했는데도 그대로예요..,
핫핑크매니아,1,2020-04-18,0,해당지역 불가라고나오네요 왜 되다가 안되는지 모르겠어요,
김혜린,3,2020-02-20,2,매일매일 잘쓰고 있었는데 업뎃되고나서 로그아웃되고 로딩 넘 길고 네트워크에러 뜨고 뭔가 잘못된듯,
Jay K,1,2020-02-27,38,품절제품이 재입고알림 안누른것도 전부 알림신청 완료 되어있다구요. 재입고 되어도 알림도 안온다구요. 마이너 업데이트는 개뿔 앱 이따구로 만들겁니까? 알림신청 취소기능이나 만들어 주던가요.,
이하나,1,2020-04-26,0,자동광고 작작 뜨게 좀 해라,
Bo kyoung Kim,2,2019-12-24,20,지금까지 만족스럽게 잘 사용중이었는데 얼마 전부터 마이페이지가 서비스 점검중이라고 안나오네요 앱 업데이트 이후에도 계속 그럽니다,
홍금보,1,2020-01-15,13,요즘 며칠째 갑자기 앱 혼자 켜져서 데이터 사용할수없다고 뜨는데 덕분에 노래도 끊기고 블루투스도 꺼지고.. 뭔짓을한거임 대체,
Yooeun CHUNG,1,2020-01-19,26,이거 왜 잠금 풀 때마다 자동으로 실행되나요 쿠팡만 지우면 다른 앱은 전혀 그런 일 안생기는데... 수정 좀 해주세요,
돈통[시즌2],5,2020-03-04,3,제가 레고에 관심이 많은데 그 레고 장난감을 메일 보고 담고 찍고 골르수 있어서 심심할때마다 계속하는 유일한 앱이여서 추천~~~,
예롱예롱,5,2020-05-23,0,"반편, 편리해요.",
confide confide,1,2020-05-14,82,로켓페이 강요로 매우 불편 불공정하다고 보임,
왕자7명,1,2020-01-20,14,장난하세요? 본인확인 했는데 ( 입려하신 정보를 다시확인 해주세요.) 나왔는데 다시확인 했는데 주민등록번호도 많는데 눌어는데도 (입려하신정보를 다시확인해주세요) 저것도 나왔네요 진짜 지금 장난하시냐구요 또눌의면 5번이상 초기하? 나 ㅇ고 사람의 빡치게 하네요.,
거북이별,1,2020-02-19,1,시스템 오류로 앱도 데스크탑 사용한 웹으로도 로그인이 안되고 있어요....;;;,
하나하나,5,2020-04-04,0,빠른배송너무좋아요,
최강혀니,1,2020-04-04,0,상담사들이다별로 싹다바꿔 억지쓰기대장들 고객편의하나도생각안함,
예슬_YESEUL,3,2020-05-15,0,허ㅋ 지금 장난하는건가 만 얼마를 더사야 로켓배송인가 뭔가 가 된다니 난 그런거 필요없고 그냥 무료배송되어있는거 한 2개 정도 사고 싶었는데 이게 무슨...,
나무눈,4,2020-05-24,0,홈 킬때마다 쿠팡 앱에 접속안되게 막아주세요 ㅠ 알림설정같은거 찾아봐도 없더라구요,
여고생23살,1,2020-02-17,4,별로 싸지도 않고 싸봤자 물건 꾸진거주고ㅋㅋ 거기다 본인 명의 인데도 쿠페이 충전/환불 막아놓고 충전시켜둔 7500원은 사용도 못하고 있음ㅋㅋ 싼게 비지떡이란 말이 딱 맞는 쿠팡 거릅니다,
박은빈,3,2020-02-21,0,오늘갑자기.....데이터 접속안된다고 떠서 삭제하고 다시 깔았는데도 안되고 버그 검사했는데도 안되고 결국삭제했음다......,
남송자,1,2020-05-03,0,간편하고 편리해요,
구준모,5,2020-06-05,0,"사지는 못하지만, 검색하여 보고는 있다.",
물고기주인,1,2020-01-07,18,돌았나? 괜히 업뎃함. 상품설명 보러들어갔는데 '오늘의 쇼핑제안'이라면서 제일 위에 광고먼저 띄우다니? 상품설명봐야하는데 영 불편하고 신경쓰이게 만듦.,
김향은,5,2020-03-25,0,좋아요 빠륹배송 만족ㅈ합니다 감사합니다,
조현화,5,2020-04-12,0,로켓배송ㆍ새벽배송ㆍ추가로 당일배송까지 ᆢ 역시 갓쿠팡,
김나영,5,2020-06-10,0,배송 빠르고 편한,
옝이,1,2020-02-05,6,다 좋은데... 무통장 입금으로할때 보면 입금이 안된다고 그러던데... 설마 가상계좌예요??? 것땜에 몇칠째 사지도 못하고;;; 최악임,
이일성,1,2020-03-03,1,2월20일날 주문한 상품이 다른곳으로 배송간 후 배송완료라고 떳습니다. 글을 올렸으나 고객센터로 문의하라고 하셔서 몇 번이나 전화를시도했으나 전화도 연결이 밀려서 안됐습니다. 오늘에야 전화를 주셨으나 남편명의로 주문한거라 남편이 통화해야된다고하시네요 쿠팡에서 잘못한부분인데 먼저 전화를 주시는게 맞는거아닌가요? 또남편걸로 하니 전화도 안되고ㅋㅋㅋㅋ 일처리 좀 잘하세요 지금 10일도 더됐는데 처리가 안된게 어이가없네요,
이십달러화빵이,5,2020-03-17,5,너무 좋아요 특히 이런 상황에 저희에겐 너무 좋은데 쿠팡맨분들이 걱정이네요..ㅠ 늘 화이팅 하세요! 이 앱 정말 잘 쓰고있습니다~^^,
또연맛_{Tolin},5,2020-04-16,0,예쁜 옷이 많아서 좋아요!,
문지은,5,2020-04-19,0,다들 외요? 로캣 배송은 하루 빨리 오니까 펼리하고 좋은데요,
유림 YULIM,5,2020-04-21,0,좋긴한데 에어팟이나 에어팟프로 중고랑파는걸줄였으면좋겠어요,
김영숙,5,2020-05-20,0,싸게 집에서 편리하게 구매했어 넘좋아요.업데이트 안하려다 잘못눌려 안나오네요 쿠팡 없어졌네요,
Google 사용자,3,2020-02-06,17,장바구니담기해놓은거ㅡㅡ왜다없어졌징~~쫌그러네요~앱이자기맘데로야!!!자주이용하는데~언니일회용렌즈를검색했는데~나오지도않구~엉뚱한것만나오네요??렌즈티슈가왜나오는건지??렌즈치면나와야되는데??,
dudjsj희,4,2020-02-01,8,로켓배송상품 빨라서 너무 좋은데 로켓배송상품은 2만원인가 채워야지만 주문가능한게 아쉬워요ㅜㅜ그래서 항상 싼거 한두개만 못사고 필요한게 많을때만 이용합니다..ㅜㅜ,
손절,1,2020-02-09,94,아니 ㅋㅋㅋㅋㅋㅋ 상품에 결함이 있어서 환불해달라는데 죗성합니다! 하구 싹싹 빌어야지 왜 환불비용 달라고 그럼 ;;?? 니들은 짜장면 먹다 바퀴벌레 나오면 6000원 주고 다시 받아먹냐?? 물론 물건을 납품한 업체 잘못이겠지만 손해본건 난데 왜 나한테 돈을 뜯음ㅋㅋㅋㅋ 반송 환불비용은 이상한 거 납품한 해당 업체한테 받으삼 물건 개 빻은거 갖다줘놓고 빡쳐서 환불하겠다니까 그럼 돈 더 달라는건 무슨 배째라심보냐고 별점이 반에 반개도 아까움;;; 내가 산 물건 8000원 짜린데 6000원 주면 2000원 환불받는 거 아님? ㅋㄹㅋㄱㅋ 나도 2000원어치만 보내줄테니까 그딴식으로 하던가,
백은옥,1,2020-03-08,2,현재 앱 안됨 수정요청!!!!!!!재설치해도안됨 상세페이지안됨 로그인페이지 계속 로딩중!!!!!,
김지환,5,2020-05-04,0,좋은 제품들 많은 것 같아요 다른 곳에 비해서 좋은것 같습니다,
그리기다쿠tv,1,2020-02-21,1,아니 같자기 어제는잘돼다가 같자기안돼요 로그인 그래요 이미했는데 이미가입한거래요 쿠팡 같자기왜그래요? 같자기 산상품이 없어졌어요 돈보냈는데.. 어떡하죠?오겠죠. 같자기이상해졌고 이미가입은 몰르겠는데 같자기이상해졌고 그쿠팡계정이 남아있는건가요? 같자기 처음설치한거 같아요 월래안그랬는데... 답변좀 부탁드려요 그리고 어떡게해야돼요.. ? 내일돼면 다시 월래돼로 돌아오겠죠?제발.. 장바구니에 담은게 다없어지고.. 이게 뭔 일이죠..!?,
소하연,3,2020-03-10,3,쿠팡이 로켓배송이 있어서 좋고 물건도 많이 나와서 괜찮은데 렉이 너무 심해서 앱을 킬수가 없을것 같아요ㅜㅜ 렉 고쳐주세요!!!♡,
김어둠,5,2020-03-13,4,대박 너무 좋음 진짜!!! 다른 사이트들은 배송비 + 제주도 배송비(3천원~ 8천원정도 )추가 됐는데 꾸팡은 그런것도 없고 밤에 주문했는데 다음날 배송와서 너무 놀랐고 신세계였어요 ( 무조건 2일 이상 걸렸거든요ㅠ) 쿠팡 짱짱 너무 좋아용,
정창헌,5,2020-04-17,1,좋은 제품을 빠르게 받았습니다,
가은 〰,5,2020-05-05,0,여러 제품을 볼 수 있어서 좋구 어느때보다 쿠팡에서 물건을 살때가 가장 쌉니다.,
김경희,1,2020-06-02,0,업그레드하려고 3일 헛수고 .시간낭비,
YOUNGNAE JIN,1,2020-01-12,34,알림설정을 안 했는데도 왜 자꾸 알림이 오고 쿠팡 앱이 실행되는건가요?. 버그인가요? 아니면 의도적으로 그렇게 만든건가요? 자꾸 그러면 그냥 삭제하는것 말고는 방법이 없네요.ㅠ;;,
박수희,1,2020-02-14,7,로켓배송으로 구매하였는데.. 배송연락이나 문자도없이 새벽6시 가져와 문잠겼다고 물류터로 다시 보내 3일만에 받는다면 뭐하러 로켓배송으로 구매하나요?! 새벽6시에 문을여는 사무실이 몇군데나되고 새벽6시에 일어나있는사람이 몇사람이나되나요?! 콜센터에 상담원은 쿠팡맨이 잘못한건 사실이지만 저로서는어쩔수 없습니다라고 기계적으로 반복하니 속이 터져요안터져요! 제발 상식적인 쿠팡이되었으면 합니다,
Hyewon Shin,1,2020-02-21,2,오류 엄청나네요.... 그리고 대구인접 지역이라고 로켓프레쉬 다 막이놓고...... 다 일시품절이라 뜬다....,
조양호,1,2020-02-25,2,쿠팡 잘 사용하고 있었는데 요즘 거의 매일 로켓배송이랑 로켓프레쉬 다 품절로 막아놓아서 이용이 안되더라구요... 이럴꺼면 멤버십은 왜 결제하나 싶어요,
Sunhee Lee,4,2020-03-21,0,장바구니 미리담기 어떻게하는거지 알려주세요,
하늘나비,5,2020-04-11,0,항상 감사해요 기사님들께도 감사합니다,
storm,1,2020-06-07,0,코로나 국면이 종식될때까지는 이용을 중단하는게 좋겠네요,
임효숙,4,2020-02-20,2,왜그러죠.. 접속이잘안됬네요.. 삭제하고 다시 들어가는데도 넘무 느리고. 접속이 잘안됨,
배갑순,3,2020-02-21,2,저는 즐겨서 쿠팡애용하는 사람입니다. 생물은 좀 특히 감자.양파.당근등이 보통크기로 보내줘야하는데 너무큰것 으로 보내더군요 이런것들을 판매하는것은 좀 ㅡㅡㅡㅡㅡ,
곽윤희,5,2020-03-13,4,다양한 상품들과 정보들을 잘활용하고 있어요 배송은 모 단연코 최고입니다.,
전하연,1,2020-04-24,1,해외직구상품 반품 교환연락안돼요,
임율리아나,5,2020-06-09,0,배송이 빨라서 좋아 요😀,
Sohee Park,1,2020-02-19,1,급하게 로켓배송 시키려고 봤는데 장바구니에 상품담아놓아도 주문도 안되고 선택안되었다하고 계속 0개로 뜨고 그냥 바로 상품에서 구매하려했더니 로그인되어있는디 계속 로그인하라하고 비번맞게쳐도 계속 그자리 ㅡㅡ 쇼핑앱에서 쇼핑이 안되는게 말이되나?,
심심,5,2020-03-12,3,이젠 쿠팡밖에 안쓴다 로켓배송도 좋지만 무엇보다 앱이 단순하고 잘되어있어서 쓰기도 쉽고 한눈에 보기에도 좋고 5점이다,
달려라권소장,3,2020-03-24,0,폰화면을 열면 바로 쿠팡페이지가 자동으로 열리는데 어떻게해야하나요?,
냥집사,1,2019-12-22,12,저번주부터 마이페이지가 들어가면 서비스점검중 페이지가 계속뜨는데 이거안고쳐지나요..?,
도장환,1,2020-01-07,11,구매하기 버튼을 누르면 폰이든 컴퓨터에서든 로딩이 90%까지 되다가 멈춥니다;;;; 결재가 안되요,
이유빈,5,2020-01-18,243,간편해서 좋아요..아쉬운 점이있다면 좀 과대포장...갔은그래도 간편하고 한번쓰면 또쓰게 되는 굉장히 생활에서 편리한 앱이예요,
이세령,2,2020-02-04,22,원래되게좋앗는데 갑자기 배송관련해서 제대로 뜨지도않더니 너무안오길래 전화계속하는데 받지도 않고 이것참 좋아서계속쓸려햇는데 안좋아지면뭐...,
송영준,1,2020-06-02,0,쿠팡 배송을 시키면 꼭 하루가 늦게 와요,
이주원,1,2020-01-12,17,요즘에 화면만 키면 앱이 자동실행되어 있는 경우가 잦아요 전에도 이래서 한동안 지웠었는데 또 그러네요...,
